$ Get data for 1159:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:52:37 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA1159          Gold Axe Camp
WA1159      0810  11   -999.00
WA1159      0810  12   -999.00
WA1159      0810  13   -999.00
WA1159      0810  14   -999.00
WA1159      0810  15   -999.00
WA1159      0810  16   -999.00
WA1159      0810  17   -999.00
WA1159      0810  18   -999.00
WA1159      0810  19   -999.00
WA1159      0810  20   -999.00
WA1159      0810  21   -999.00
WA1159      0810  22   -999.00
WA1159      0810  23   -999.00
WA1159      0810  24   -999.00
WA1159      0810  25   -999.00
WA1159      0810  26   -999.00
WA1159      0810  27   -999.00
WA1159      0810  28   -999.00
WA1159      0810  29   -999.00
WA1159      0810  30   -999.00
WA1159      0810  31   -999.00
WA1159      0910   1   -999.00
WA1159      0910   2   -999.00
WA1159      0910   3   -999.00
WA1159      0910   4   -999.00
WA1159      0910   5   -999.00
WA1159      0910   6   -999.00
WA1159      0910   7   -999.00
WA1159      0910   8   -999.00
WA1159      0910   9   -999.00
WA1159      0910  10   -999.00
WA1159      0910  11   -999.00
WA1159      0910  12   -999.00
WA1159      0910  13   -999.00
WA1159      0910  14   -999.00
WA1159      0910  15   -999.00
WA1159      0910  16   -999.00
WA1159      0910  17   -999.00
WA1159      0910  18   -999.00
WA1159      0910  19   -999.00
WA1159      0910  20   -999.00
WA1159      0910  21   -999.00
WA1159      0910  22   -999.00
WA1159      0910  23   -999.00
WA1159      0910  24   -999.00
WA1159      0910  25   -999.00
WA1159      0910  26   -999.00
WA1159      0910  27   -999.00
WA1159      0910  28   -999.00
WA1159      0910  29   -999.00
WA1159      0910  30   -999.00
WA1159      1010   1   -999.00
WA1159      1010   2   -999.00
WA1159      1010   3   -999.00
WA1159      1010   4   -999.00
WA1159      1010   5   -999.00
WA1159      1010   6   -999.00
WA1159      1010   7   -999.00
WA1159      1010   8   -999.00
WA1159      1010   9   -999.00
WA1159      1010  10   -999.00
WA1159      1010  11   -999.00
WA1159      1010  12   -999.00
WA1159      1010  13   -999.00
WA1159      1010  14   -999.00
WA1159      1010  15     31.00
WA1159      1010  16     30.00
WA1159      1010  17     33.00
WA1159      1010  18     37.00
WA1159      1010  19     40.00
WA1159      1010  20     40.00
WA1159      1010  21     43.00
WA1159      1010  22     39.00
WA1159      1010  23     36.00
WA1159      1010  24     32.00
WA1159      1010  25     31.00
WA1159      1010  26     30.00
WA1159      1010  27     31.00
WA1159      1010  28     29.00
WA1159      1010  29     32.00
WA1159      1010  30     31.00
WA1159      1010  31     33.00
WA1159      1110   1     32.00
WA1159      1110   2     35.00
WA1159      1110   3     34.00
WA1159      1110   4     42.00
WA1159      1110   5     40.00
WA1159      1110   6     39.00
WA1159      1110   7     30.00
WA1159      1110   8     27.00
WA1159      1110   9     24.00
WA1159      1110  10     25.00
WA1159      1110  11     24.00
WA1159      1110  12     24.00
WA1159      1110  13     27.00
WA1159      1110  14     30.00
WA1159      1110  15     33.00
WA1159      1110  16     30.00
WA1159      1110  17     26.00
WA1159      1110  18     22.00
WA1159      1110  19     21.00
WA1159      1110  20      8.00
WA1159      1110  21      2.00
WA1159      1110  22     -5.00
WA1159      1110  23    -10.00
WA1159      1110  24     -8.00
WA1159      1110  25      1.00
WA1159      1110  26     14.00
WA1159      1110  27     17.00
WA1159      1110  28     14.00
WA1159      1110  29     16.00
WA1159      1110  30     18.00
WA1159      1210   1     24.00
WA1159      1210   2     19.00
WA1159      1210   3     17.00
WA1159      1210   4     15.00
WA1159      1210   5     17.00
WA1159      1210   6     27.00
WA1159      1210   7     26.00
WA1159      1210   8     28.00
WA1159      1210   9     28.00
WA1159      1210  10     23.00
WA1159      1210  11     22.00
WA1159      1210  12     25.00
WA1159      1210  13     30.00
WA1159      1210  14     23.00
WA1159      1210  15     21.00
WA1159      1210  16     18.00
WA1159      1210  17     17.00
WA1159      1210  18     14.00
WA1159      1210  19     16.00
WA1159      1210  20     17.00
WA1159      1210  21     24.00
WA1159      1210  22     24.00
WA1159      1210  23     24.00
WA1159      1210  24     26.00
WA1159      1210  25     28.00
WA1159      1210  26     22.00
WA1159      1210  27     20.00
WA1159      1210  28     22.00
WA1159      1210  29      8.00
WA1159      1210  30      2.00
WA1159      1210  31      1.00
WA1159      0111   1      5.00
WA1159      0111   2      8.00
WA1159      0111   3     17.00
WA1159      0111   4     16.00
WA1159      0111   5     19.00
WA1159      0111   6     26.00
WA1159      0111   7     22.00
WA1159      0111   8     12.00
WA1159      0111   9      9.00
WA1159      0111  10      6.00
WA1159      0111  11      5.00
WA1159      0111  12      9.00
WA1159      0111  13     24.00
WA1159      0111  14     33.00
WA1159      0111  15     30.00
WA1159      0111  16     32.00
WA1159      0111  17     26.00
WA1159      0111  18     15.00
WA1159      0111  19     12.00
WA1159      0111  20     20.00
WA1159      0111  21     26.00
WA1159      0111  22     24.00
WA1159      0111  23     29.00
WA1159      0111  24     30.00
WA1159      0111  25     29.00
WA1159      0111  26     27.00
WA1159      0111  27     28.00
WA1159      0111  28     28.00
WA1159      0111  29     15.00
WA1159      0111  30      4.00
WA1159      0111  31      4.00
WA1159      0211   1      7.00
WA1159      0211   2     14.00
WA1159      0211   3     15.00
WA1159      0211   4     27.00
WA1159      0211   5     23.00
WA1159      0211   6     20.00
WA1159      0211   7     17.00
WA1159      0211   8     13.00
WA1159      0211   9     11.00
WA1159      0211  10     23.00
WA1159      0211  11     28.00
WA1159      0211  12     30.00
WA1159      0211  13     26.00
WA1159      0211  14     29.00
WA1159      0211  15     25.00
WA1159      0211  16     21.00
WA1159      0211  17     18.00
WA1159      0211  18     16.00
WA1159      0211  19      9.00
WA1159      0211  20     10.00
WA1159      0211  21     16.00
WA1159      0211  22     11.00
WA1159      0211  23      6.00
WA1159      0211  24     -4.00
WA1159      0211  25     -9.00
WA1159      0211  26      0.00
WA1159      0211  27      6.00
WA1159      0211  28     18.00
WA1159      0311   1     18.00
WA1159      0311   2     22.00
WA1159      0311   3     22.00
WA1159      0311   4     15.00
WA1159      0311   5     24.00
WA1159      0311   6     23.00
WA1159      0311   7     21.00
WA1159      0311   8     20.00
WA1159      0311   9     24.00
WA1159      0311  10     29.00
WA1159      0311  11     22.00
WA1159      0311  12     24.00
WA1159      0311  13     26.00
WA1159      0311  14     27.00
WA1159      0311  15     28.00
WA1159      0311  16     25.00
WA1159      0311  17     23.00
WA1159      0311  18     24.00
WA1159      0311  19     26.00
WA1159      0311  20     22.00
WA1159      0311  21     28.00
WA1159      0311  22     27.00
WA1159      0311  23     25.00
WA1159      0311  24     26.00
WA1159      0311  25     29.00
WA1159      0311  26     26.00
WA1159      0311  27     26.00
WA1159      0311  28     26.00
WA1159      0311  29     27.00
WA1159      0311  30     31.00
WA1159      0311  31     29.00
WA1159      0411   1     29.00
WA1159      0411   2     23.00
WA1159      0411   3     23.00
WA1159      0411   4     28.00
WA1159      0411   5     24.00
WA1159      0411   6     22.00
WA1159      0411   7     21.00
WA1159      0411   8     24.00
WA1159      0411   9     29.00
WA1159      0411  10     28.00
WA1159      0411  11     23.00
WA1159      0411  12     21.00
WA1159      0411  13     27.00
WA1159      0411  14     24.00
WA1159      0411  15     23.00
WA1159      0411  16     23.00
WA1159      0411  17     19.00
WA1159      0411  18     20.00
WA1159      0411  19     19.00
WA1159      0411  20     26.00
WA1159      0411  21     22.00
WA1159      0411  22     21.00
WA1159      0411  23     30.00
WA1159      0411  24     33.00
WA1159      0411  25     30.00
WA1159      0411  26     29.00
WA1159      0411  27     30.00
WA1159      0411  28     24.00
WA1159      0411  29     24.00
WA1159      0411  30     28.00
WA1159      0511   1     33.00
WA1159      0511   2     29.00
WA1159      0511   3     25.00
WA1159      0511   4     30.00
WA1159      0511   5     34.00
WA1159      0511   6     32.00
WA1159      0511   7     32.00
WA1159      0511   8     31.00
WA1159      0511   9     34.00
WA1159      0511  10     35.00
WA1159      0511  11     35.00
WA1159      0511  12     33.00
WA1159      0511  13     35.00
WA1159      0511  14     46.00
WA1159      0511  15     37.00
WA1159      0511  16     32.00
WA1159      0511  17     29.00
WA1159      0511  18     36.00
WA1159      0511  19     40.00
WA1159      0511  20     45.00
WA1159      0511  21     42.00
WA1159      0511  22     40.00
WA1159      0511  23     40.00
WA1159      0511  24     40.00
WA1159      0511  25     41.00
WA1159      0511  26     33.00
WA1159      0511  27     31.00
WA1159      0511  28     33.00
WA1159      0511  29     36.00
WA1159      0511  30     41.00
WA1159      0511  31     38.00
WA1159      0611   1     36.00
WA1159      0611   2     36.00
WA1159      0611   3     34.00
WA1159      0611   4     44.00
WA1159      0611   5     47.00
WA1159      0611   6     49.00
WA1159      0611   7     38.00
WA1159      0611   8     37.00
WA1159      0611   9     40.00
WA1159      0611  10     44.00
WA1159      0611  11     43.00
WA1159      0611  12     42.00
WA1159      0611  13     38.00
WA1159      0611  14     36.00
WA1159      0611  15     36.00
WA1159      0611  16     36.00
WA1159      0611  17     41.00
WA1159      0611  18     41.00
WA1159      0611  19     41.00
WA1159      0611  20     43.00
WA1159      0611  21     42.00
WA1159      0611  22     53.00
WA1159      0611  23     37.00
WA1159      0611  24     35.00
WA1159      0611  25     35.00
WA1159      0611  26     39.00
WA1159      0611  27     49.00
WA1159      0611  28     54.00
WA1159      0611  29     43.00
WA1159      0611  30     38.00
WA1159      0711   1     36.00
WA1159      0711   2     50.00
WA1159      0711   3     44.00
WA1159      0711   4     41.00
WA1159      0711   5     51.00
WA1159      0711   6     57.00
WA1159      0711   7     40.00
WA1159      0711   8     37.00
WA1159      0711   9     38.00
WA1159      0711  10     48.00
WA1159      0711  11     51.00
WA1159      0711  12     52.00
WA1159      0711  13     48.00
WA1159      0711  14     44.00
WA1159      0711  15     43.00
WA1159      0711  16     50.00
WA1159      0711  17     51.00
WA1159      0711  18     54.00
WA1159      0711  19     42.00
WA1159      0711  20     41.00
WA1159      0711  21     40.00
WA1159      0711  22     39.00
WA1159      0711  23     40.00
WA1159      0711  24     55.00
WA1159      0711  25     47.00
WA1159      0711  26     45.00
WA1159      0711  27     43.00
WA1159      0711  28     49.00
WA1159      0711  29     48.00
WA1159      0711  30     56.00
WA1159      0711  31     48.00
WA1159      0811   1     44.00
WA1159      0811   2     54.00
WA1159      0811   3     52.00
WA1159      0811   4     55.00
WA1159      0811   5     54.00
WA1159      0811   6     49.00
WA1159      0811   7     52.00
WA1159      0811   8     58.00
WA1159      0811   9     58.00
WA1159      0811  10     49.00
WA1159      0811  11     48.00
WA1159      0811  12     55.00
WA1159      0811  13     57.00
WA1159      0811  14     46.00
WA1159      0811  15     42.00
WA1159      0811  16     44.00
WA1159      0811  17     48.00
WA1159      0811  18     45.00
WA1159      0811  19     51.00
WA1159      0811  20     54.00
WA1159      0811  21     62.00
WA1159      0811  22     56.00
WA1159      0811  23     51.00
WA1159      0811  24     58.00
WA1159      0811  25     55.00
WA1159      0811  26     57.00
WA1159      0811  27     59.00
WA1159      0811  28     60.00
WA1159      0811  29     52.00
WA1159      0811  30     46.00
WA1159      0811  31     42.00
WA1159      0911   1     40.00
WA1159      0911   2     37.00
WA1159      0911   3     40.00
WA1159      0911   4     50.00
WA1159      0911   5     56.00
WA1159      0911   6     53.00
WA1159      0911   7     60.00
WA1159      0911   8     63.00
WA1159      0911   9     63.00
WA1159      0911  10     64.00
WA1159      0911  11     64.00
WA1159      0911  12     59.00
WA1159      0911  13     56.00
WA1159      0911  14     56.00
WA1159      0911  15     41.00
WA1159      0911  16     38.00
WA1159      0911  17     34.00
WA1159      0911  18     40.00
WA1159      0911  19     38.00
WA1159      0911  20     42.00
WA1159      0911  21     49.00
WA1159      0911  22     54.00
WA1159      0911  23     54.00
WA1159      0911  24     57.00
WA1159      0911  25     40.00
WA1159      0911  26     38.00
WA1159      0911  27     36.00
WA1159      0911  28     33.00
WA1159      0911  29     40.00
WA1159      0911  30     51.00
WA1159      1011   1     45.00
WA1159      1011   2     42.00
WA1159      1011   3     42.00
WA1159      1011   4     36.00
WA1159      1011   5     35.00
WA1159      1011   6     38.00
WA1159      1011   7     34.00
WA1159      1011   8     34.00
WA1159      1011   9     38.00
WA1159      1011  10     38.00
WA1159      1011  11     38.00
WA1159      1011  12     32.00
WA1159      1011  13     30.00
WA1159      1011  14     34.00
WA1159      1011  15     32.00
WA1159      1011  16     35.00
WA1159      1011  17     37.00
WA1159      1011  18     38.00
WA1159      1011  19     40.00
WA1159      1011  20     37.00
WA1159      1011  21     38.00
WA1159      1011  22     38.00
WA1159      1011  23     31.00
WA1159      1011  24     27.00
WA1159      1011  25     26.00
WA1159      1011  26     27.00
WA1159      1011  27     24.00
WA1159      1011  28     29.00
WA1159      1011  29     27.00
WA1159      1011  30     32.00
WA1159      1011  31     25.00
WA1159      1111   1     24.00
WA1159      1111   2     25.00
WA1159      1111   3     24.00
WA1159      1111   4     22.00
WA1159      1111   5     20.00
WA1159      1111   6     21.00
WA1159      1111   7     21.00
WA1159      1111   8     26.00
WA1159      1111   9     27.00
WA1159      1111  10     31.00
WA1159      1111  11     25.00
WA1159      1111  12     24.00
WA1159      1111  13     22.00
WA1159      1111  14     16.00
WA1159      1111  15     15.00
WA1159      1111  16     18.00
WA1159      1111  17     20.00
WA1159      1111  18     14.00
WA1159      1111  19     11.00
WA1159      1111  20     13.00
WA1159      1111  21     17.00
WA1159      1111  22     29.00
WA1159      1111  23     24.00
WA1159      1111  24     22.00
WA1159      1111  25     19.00
WA1159      1111  26     23.00
WA1159      1111  27     27.00
WA1159      1111  28     26.00
WA1159      1111  29     25.00
WA1159      1111  30     18.00
WA1159      1211   1     19.00
WA1159      1211   2     18.00
WA1159      1211   3     23.00
WA1159      1211   4     22.00
WA1159      1211   5     22.00
WA1159      1211   6     24.00
WA1159      1211   7     18.00
WA1159      1211   8     17.00
WA1159      1211   9     24.00
WA1159      1211  10     23.00
WA1159      1211  11     16.00
WA1159      1211  12     13.00
WA1159      1211  13     15.00
WA1159      1211  14     16.00
WA1159      1211  15     19.00
WA1159      1211  16     26.00
WA1159      1211  17     29.00
WA1159      1211  18     21.00
WA1159      1211  19     23.00
WA1159      1211  20     20.00
WA1159      1211  21     17.00
WA1159      1211  22     15.00
WA1159      1211  23     14.00
WA1159      1211  24     22.00
WA1159      1211  25     22.00
WA1159      1211  26     21.00
WA1159      1211  27     22.00
WA1159      1211  28     32.00
WA1159      1211  29     26.00
WA1159      1211  30     20.00
WA1159      1211  31     15.00
WA1159      0112   1     18.00
WA1159      0112   2     25.00
WA1159      0112   3     25.00
WA1159      0112   4     29.00
WA1159      0112   5     24.00
WA1159      0112   6     18.00
WA1159      0112   7     17.00
WA1159      0112   8     22.00
WA1159      0112   9     28.00
WA1159      0112  10     10.00
WA1159      0112  11     10.00
WA1159      0112  12     16.00
WA1159      0112  13     17.00
WA1159      0112  14     13.00
WA1159      0112  15      9.00
WA1159      0112  16      7.00
WA1159      0112  17      8.00
WA1159      0112  18      3.00
WA1159      0112  19      5.00
WA1159      0112  20     16.00
WA1159      0112  21     20.00
WA1159      0112  22     18.00
